postcode,shopcode,duration,livraison
78360,4,2114,1
78360,14,2254,0
78360,50,2284,0
78370,4,1093,1
78370,62,1584,1
78370,138,1914,1
78370,148,2134,1
78370,14,2136,0
78370,50,2294,0
78380,62,686,1
78380,4,1523,1
78380,1,1780,0
78380,3,1844,1
78380,138,2059,0
78380,50,2090,0
78390,4,1040,1
78390,62,1459,1
78390,138,1789,1
78390,148,2009,1
78390,14,2012,0
78390,50,2169,0
78400,62,442,1
78400,1,1535,0
78400,3,1600,1
78400,50,1846,1
78400,4,1908,0
78400,138,2256,0
78410,14,1038,1
78410,62,1738,1
78410,4,2100,1
78410,3,2623,1
78410,1,2632,0
78410,138,2855,0
78420,62,743,1
78420,3,1713,1
78420,1,1863,0
78420,50,2148,1
78420,4,2209,0
78420,138,2557,0
78430,62,1041,1
78430,4,1131,1
78430,138,1750,1
78430,14,1752,1
78430,148,1971,0
78430,3,2125,0
78440,14,1139,1
78440,62,2223,1
78440,3,2414,1
78440,4,2584,1
78440,1,3116,0
78440,138,3339,0
78450,4,1384,1
78450,62,1491,1
78450,14,1997,1
78450,138,2249,1
78450,148,2470,0
78450,1,2617,0
78460,4,1078,1
78460,138,1388,1
78460,378,2143,0
78460,2,2456,1
78460,62,2464,0
78460,50,2514,0
78470,4,1292,1
78470,138,1894,1
78470,62,2360,1
78470,378,2616,0
78470,2,2728,0
78470,148,2746,0
78480,14,1693,1
78480,62,2091,1
78480,4,2411,1
78480,3,2444,1
78480,1,2985,0
78480,138,3166,0
78490,4,1361,1
78490,62,2067,1
78490,14,2111,1
78490,138,2396,1
78490,148,2617,0
78490,50,2777,0
78500,62,1089,1
78500,3,1332,1
78500,1,1881,0
78500,50,2382,1
78500,14,2641,0
78500,4,2698,0
78510,62,1819,1
78510,14,1820,1
78510,3,1917,1
78510,4,2119,1
78510,1,2713,0
78510,138,2874,0
78520,14,892,1
78520,62,2198,1
78520,4,2560,1
78520,3,2730,1
78520,1,3092,0
78520,138,3315,0
78530,138,1177,1
78530,4,1224,1
78530,62,1614,1
78530,148,1864,1
78530,378,1899,0
78530,50,2024,0
78540,14,1548,1
78540,62,1634,1
78540,4,1970,1
78540,3,2241,1
78540,1,2528,0
78540,138,2725,0
78550,14,1617,1
78550,4,1793,1
78550,62,2335,1
78550,138,2664,1
78550,134,2842,0
78550,148,2885,0
78560,62,817,1
78560,4,1534,1
78560,14,1751,1
78560,1,1910,0
78560,3,1975,0
78560,138,2154,0
78570,3,1614,1
78570,62,1918,1
78570,14,2044,1
78570,4,2347,1
78570,1,2547,0
78570,138,3102,0
78580,14,1211,1
78580,4,1953,1
78580,62,1955,1
78580,1,2849,0
78580,138,2966,0
78580,3,3010,0
78590,4,1251,1
78590,62,1270,1
78590,14,1872,1
78590,138,1979,1
78590,148,2200,0
78590,50,2359,0
78600,62,1308,1
78600,3,1670,1
78600,14,2222,1
78600,4,2231,1
78600,1,2246,0
78600,50,2712,0
78610,4,885,1
78610,138,2431,1
78610,62,2514,1
78610,14,2674,1
78610,134,2701,0
78610,148,3100,0
78620,62,1426,1
78620,4,1653,1
78620,14,2097,1
78620,138,2381,1
78620,1,2520,0
78620,3,2584,0
78630,62,1442,1
78630,14,1479,1
78630,4,1778,1
78630,1,2335,0
78630,3,2395,0
78630,138,2533,0
78640,4,1192,1
78640,14,1968,1
78640,62,2022,1
78640,138,2351,1
78640,148,2572,0
78640,50,2759,0
78650,4,1503,1
78650,14,1719,1
78650,62,2028,1
78650,138,2663,1
78650,148,2883,0
78650,1,2922,0
78660,4,1577,1
78660,138,1841,1
78660,134,1955,1
78660,378,2364,0
78660,33,2610,0
78660,2,2733,0
78670,62,1308,1
78670,14,1416,1
78670,4,1713,1
78670,1,2201,0
78670,3,2262,0
78670,138,2468,0
78680,14,854,1
78680,62,1802,1
78680,4,2164,1
78680,1,2696,0
78680,3,2797,0
78680,138,2918,0
78690,4,417,1
78690,62,2046,1
78690,138,2260,1
78690,134,2523,1
78690,14,2598,0
78690,148,2634,0
78700,3,1164,1
78700,62,1828,1
78700,1,2097,0
78700,14,2535,1
78700,4,2787,0
78700,148,3054,0
78710,14,870,1
78710,62,2664,1
78710,4,3026,1
78710,1,3558,0
78710,3,3618,0
78710,27,3703,0
78711,14,404,1
78711,62,1961,1
78711,4,2322,1
78711,1,2854,0
78711,3,2915,0
78711,27,3042,0
78720,4,1075,1
78720,138,1585,1
78720,378,2339,0
78720,62,2649,1
78720,2,2653,0
78720,50,2711,0
78730,138,1221,1
78730,378,1745,0
78730,4,1923,1
78730,2,2113,1
78730,134,2122,0
78730,50,2223,0
78740,3,1554,1
78740,14,1803,1
78740,62,2218,1
78740,1,2487,0
78740,4,2698,0
78740,148,3444,0
78750,62,1246,1
78750,4,1734,1
78750,14,1768,1
78750,3,2194,1
78750,1,2261,0
78750,138,2481,0
78760,4,834,1
78760,62,1777,1
78760,138,2106,1
78760,14,2279,1
78760,148,2327,0
78760,50,2487,0
78770,14,1359,1
78770,4,1615,1
78770,62,2343,1
78770,138,2672,1
78770,148,2893,0
78770,50,3053,0
78780,3,1396,1
78780,62,2060,1
78780,1,2329,0
78780,14,2439,1
78780,4,2741,0
78780,148,3286,0
78790,14,1045,1
78790,4,2284,1
78790,62,2520,1
78790,138,3224,1
78790,134,3402,0
78790,1,3414,0
78800,62,889,1
78800,3,1636,1
78800,1,1680,0
78800,50,2181,1
78800,14,2441,0
78800,4,2498,0
78810,62,1469,1
78810,4,1700,1
78810,14,1743,1
78810,1,2363,0
78810,3,2423,0
78810,138,2530,0
78820,14,1249,1
78820,62,2079,1
78820,3,2354,1
78820,4,2441,1
78820,1,2973,0
78820,138,3196,0
78830,138,1370,1
78830,4,1406,1
78830,378,1893,0
78830,2,2262,1
78830,134,2270,0
78830,50,2371,0
78840,14,1444,1
78840,62,3000,1
78840,4,3362,1
78840,27,3586,1
78840,1,3894,0
78840,3,3954,0
78850,4,1622,1
78850,62,1768,1
78850,14,2042,1
78850,138,2452,1
78850,1,2662,0
78850,148,2673,0
78860,4,1564,1
78860,62,1651,1
78860,14,2087,1
78860,138,2292,1
78860,148,2513,0
78860,3,2564,0
78870,4,1123,1
78870,62,1142,1
78870,14,1744,1
78870,138,1851,1
78870,148,2072,0
78870,50,2232,0
78890,14,1519,1
78890,4,1642,1
78890,62,2183,1
78890,138,2513,1
78890,148,2733,0
78890,50,2893,0
78910,14,1539,1
78910,4,2322,1
78910,62,2863,1
78910,138,3193,1
78910,148,3413,0
78910,134,3544,0
78920,14,1086,1
78920,62,1442,1
78920,4,1804,1
78920,1,2336,0
78920,3,2396,0
78920,138,2559,0
78930,14,692,1
78930,62,2168,1
78930,4,2305,1
78930,1,3062,0
78930,3,3122,0
78930,27,3330,0
78940,4,1462,1
78940,14,1794,1
78940,62,2004,1
78940,138,2333,1
78940,148,2554,0
78940,50,2714,0
78950,4,1803,1
78950,14,2084,1
78950,62,2345,1
78950,138,2674,1
78950,148,2895,0
78950,50,3055,0
78955,62,1566,1
78955,14,1692,1
78955,3,1992,1
78955,4,1994,1
78955,1,2460,0
78955,138,2749,0
78960,4,986,1
78960,138,1423,1
78960,62,1654,1
78960,148,2040,1
78960,378,2145,0
78960,50,2200,0
78970,14,1107,1
78970,62,2055,1
78970,4,2417,1
78970,1,2949,0
78970,3,3009,0
78970,138,3171,0
78980,14,996,1
78980,62,2700,1
78980,4,2975,1
78980,27,3359,1
78980,1,3594,0
78980,3,3654,0
78990,4,532,1
78990,62,1502,1
78990,138,1832,1
78990,148,2052,1
78990,14,2054,0
78990,50,2212,0
80000,119,972,1
80000,11,3483,1
80000,345,3872,0
80000,54,4254,1
80000,124,4357,0
80000,53,4637,0
80080,119,972,1
80080,11,3483,1
80080,345,3872,0
80080,54,4254,1
80080,124,4357,0
80080,53,4637,0
80090,119,972,1
80090,11,3483,1
80090,345,3872,0
80090,54,4254,1
80090,124,4357,0
80090,53,4637,0
80100,11,1788,1
80100,119,2318,1
80100,124,2921,0
80100,57,3954,1
80100,27,4199,0
80100,345,4972,0
80110,119,902,1
80110,345,3331,0
80110,54,3925,1
80110,53,4082,0
80110,11,4353,0
80110,1,4935,0
80115,119,763,1
80115,345,3028,0
80115,11,3685,1
80115,53,4035,0
80115,54,4426,0
80115,124,4583,0
80118,119,1054,1
80118,345,3187,0
80118,54,3457,1
80118,53,3935,1
80118,1,4469,0
80118,11,4506,0
80120,124,2683,0
80120,11,2733,1
80120,119,3080,1
80120,57,3716,1
80120,27,5144,0
80120,345,5318,0
80122,53,2273,1
80122,345,2345,0
80122,119,3164,1
80122,122,3710,1
80122,19,4954,0
80122,54,5020,0
80130,11,1078,1
80130,119,3465,1
80130,124,3937,0
80130,27,4370,1
80130,57,4969,0
80130,55,5910,0
80131,119,1514,1
80131,345,2786,0
80131,53,3523,1
80131,54,4150,1
80131,122,4452,0
80131,11,4949,0
80132,11,1599,1
80132,119,2324,1
80132,124,2795,0
80132,57,3828,1
80132,27,4010,0
80132,345,5131,0
80134,119,1162,1
80134,345,3301,0
80134,54,3571,1
80134,53,4063,1
80134,1,4583,0
80134,11,4613,0
80135,119,2359,1
80135,11,2500,1
80135,124,3390,0
80135,345,4238,0
80135,57,4422,0
80135,27,4911,0
80136,119,485,1
80136,11,3329,1
80136,345,3421,0
80136,53,4146,1
80136,54,4148,0
80136,124,4227,0
80140,11,1008,1
80140,119,2672,1
80140,124,3643,0
80140,27,3816,1
80140,57,4676,0
80140,55,5355,0
80150,11,2367,1
80150,119,2937,1
80150,124,3084,0
80150,57,4116,1
80150,345,4397,0
80150,27,4778,0
80160,119,1302,1
80160,11,3356,1
80160,54,3431,1
80160,3,4100,1
80160,345,4143,0
80160,62,4504,0
80170,119,1478,1
80170,345,3083,0
80170,54,3586,1
80170,53,3832,1
80170,1,4597,0
80170,122,4749,0
80190,119,2157,1
80190,345,2790,0
80190,54,3507,1
80190,53,3547,1
80190,122,4456,0
80190,1,4519,0
80200,119,2344,1
80200,345,2505,0
80200,53,3222,1
80200,122,4170,1
80200,54,4192,0
80200,1,5204,0
80210,11,1070,1
80210,119,2887,1
80210,124,3359,0
80210,27,3925,1
80210,57,4392,0
80210,55,5465,0
80220,11,519,1
80220,119,3488,1
80220,27,3926,1
80220,124,3996,0
80220,57,5029,0
80220,55,5465,0
80230,11,1509,1
80230,119,3218,1
80230,124,3324,0
80230,57,4357,1
80230,27,4565,0
80230,345,6088,0
80240,345,2907,0
80240,119,3038,1
80240,53,3150,1
80240,122,4573,1
80240,54,4831,0
80240,19,4851,0
80250,119,1408,1
80250,54,3629,1
80250,345,4086,0
80250,11,4458,1
80250,3,4578,0
80250,53,4840,0
80260,119,1119,1
80260,345,3232,0
80260,11,3749,1
80260,54,4659,1
80260,124,4692,0
80260,53,4694,0
80270,11,1727,1
80270,119,2158,1
80270,124,4041,0
80270,27,4514,1
80270,345,5047,0
80270,57,5074,0
80290,119,2053,1
80290,11,2692,1
80290,27,4140,1
80290,54,4733,1
80290,345,4895,0
80290,124,5343,0
80300,119,1867,1
80300,345,2241,0
80300,53,3473,1
80300,122,3955,1
80300,11,4789,0
80300,54,4798,0
80310,119,1597,1
80310,11,2255,1
80310,124,4146,0
80310,345,4486,0
80310,54,4734,0
80310,27,4906,0
80320,119,1897,1
80320,345,3010,0
80320,54,3059,1
80320,53,3768,1
80320,1,4071,0
80320,62,4456,0
80330,119,392,1
80330,345,3233,0
80330,11,3693,1
80330,54,3897,1
80330,53,4001,0
80330,3,4566,0
80340,119,1677,1
80340,345,2658,0
80340,53,3431,1
80340,54,4147,1
80340,122,4324,0
80340,11,5113,0
80350,11,1473,1
80350,119,4168,1
80350,124,4648,0
80350,27,4668,1
80350,57,5680,0
80350,55,6303,0
80360,345,1873,0
80360,119,1887,1
80360,53,2614,1
80360,122,3538,1
80360,54,3736,0
80360,1,4747,0
80370,119,2400,1
80370,11,3275,1
80370,345,3721,0
80370,124,4164,0
80370,57,5196,0
80370,122,5361,0
80390,11,915,1
80390,119,3175,1
80390,124,3647,0
80390,27,4080,1
80390,57,4680,0
80390,55,5620,0
80400,119,2409,1
80400,345,3206,0
80400,53,3912,1
80400,54,3993,1
80400,122,4872,0
80400,19,4985,0
80410,11,1959,1
80410,119,3761,1
80410,124,3867,0
80410,57,4899,1
80410,27,5227,0
80410,345,6630,0
80420,119,1526,1
80420,11,2770,1
80420,124,3510,0
80420,345,4277,0
80420,54,4541,0
80420,57,4542,0
80430,11,1579,1
80430,119,2343,1
80430,27,3759,1
80430,124,4556,0
80430,54,4749,0
80430,345,5184,0
80440,119,592,1
80440,345,3411,0
80440,11,4043,1
80440,53,4181,0
80440,54,4298,0
80440,124,4941,0
80450,119,232,1
80450,345,3121,0
80450,11,3599,1
80450,53,3879,1
80450,54,3895,0
80450,124,4497,0
80460,11,1304,1
80460,119,3820,1
80460,124,4180,0
80460,27,4727,1
80460,57,5212,0
80460,55,6333,0
80470,119,1091,1
80470,11,2727,1
80470,345,3980,0
80470,54,4228,1
80470,124,4262,0
80470,53,4748,0
80480,119,572,1
80480,54,3373,1
80480,345,3414,0
80480,11,3486,1
80480,3,4042,0
80480,53,4173,0
80490,11,1562,1
80490,119,2718,1
80490,124,3544,0
80490,27,4158,1
80490,57,4577,0
80490,345,5472,0
80500,119,1608,1
80500,54,3105,1
80500,345,3329,0
80500,53,4086,1
80500,1,4380,0
80500,62,4765,0
80510,119,2196,1
80510,11,2307,1
80510,124,4000,0
80510,27,4904,1
80510,345,4907,0
80510,57,5033,0
80520,11,790,1
80520,119,3454,1
80520,124,3926,0
80520,27,4284,1
80520,57,4958,0
80520,55,5823,0
80540,119,1374,1
80540,11,2615,1
80540,54,4174,1
80540,345,4215,0
80540,27,4402,0
80540,124,4754,0
80550,11,2740,1
80550,124,2949,0
80550,119,3346,1
80550,57,3982,1
80550,27,5203,0
80550,345,6007,0
80560,119,1968,1
80560,345,2433,0
80560,53,4322,1
80560,122,4638,1
80560,11,4856,0
80560,54,5655,0
80570,11,988,1
80570,119,3810,1
80570,124,4282,0
80570,27,4482,1
80570,57,5315,0
80570,55,6022,0
80580,11,1717,1
80580,119,2538,1
80580,124,3468,0
80580,27,4314,1
80580,57,4500,0
80580,345,5142,0
80600,119,2142,1
80600,345,2612,0
80600,11,4173,1
80600,122,4252,1
80600,53,4902,0
80600,124,5066,0
80610,119,1684,1
80610,11,3040,1
80610,124,3868,0
80610,345,4234,0
80610,54,4856,0
80610,57,4901,0
80620,119,2031,1
80620,11,2850,1
80620,124,3860,0
80620,345,4019,0
80620,57,4892,0
80620,54,4969,0
80630,119,1640,1
80630,345,2942,0
80630,11,4068,1
80630,122,4582,1
80630,124,4949,0
80630,53,5094,0
80640,119,1762,1
80640,11,1942,1
80640,27,3883,1
80640,345,4603,0
80640,124,4649,0
80640,54,4818,0
80650,119,1364,1
80650,11,3008,1
80650,345,3991,0
80650,124,4109,0
80650,54,4536,0
80650,53,5013,0
80670,119,1835,1
80670,11,3542,1
80670,345,3750,0
80670,124,4615,0
80670,54,5033,0
80670,122,5390,0
80680,119,951,1
80680,345,3793,0
80680,54,3840,1
80680,11,3978,1
80680,3,4509,0
80680,53,4548,0
80690,119,1798,1
80690,11,2449,1
80690,124,3458,0
80690,345,4404,0
80690,57,4490,0
80690,54,4736,0
80700,119,1583,1
80700,345,2686,0
80700,54,2956,1
80700,53,3433,1
80700,1,3968,0
80700,122,4352,0
80710,119,1277,1
80710,11,2805,1
80710,27,4072,1
80710,54,4077,1
80710,345,4118,0
80710,124,4622,0
80740,53,2426,1
80740,345,2479,0
80740,119,3238,1
80740,122,3844,1
80740,19,4944,0
80740,54,5177,0
80750,119,1632,1
80750,345,3017,0
80750,11,3631,1
80750,124,4512,0
80750,122,4657,0
80750,53,5090,0
80770,11,498,1
80770,119,3587,1
80770,27,3992,1
80770,124,4058,0
80770,57,5091,0
80770,55,5531,0
80780,119,1829,1
80780,11,3134,1
80780,345,3944,0
80780,124,4016,0
80780,54,5002,0
80780,57,5048,0
80800,119,938,1
80800,345,3266,0
80800,53,3982,1
80800,11,4253,1
80800,54,4511,0
80800,122,4932,0
80820,11,1267,1
80820,119,3160,1
80820,124,3606,0
80820,27,4322,1
80820,57,4638,0
80820,55,5861,0
80830,119,1589,1
80830,11,2368,1
80830,124,3496,0
80830,345,4201,0
80830,54,4527,0
80830,57,4529,0
80850,119,1525,1
80850,11,3207,1
80850,345,3957,0
80850,124,4052,0
80850,54,4698,0
80850,57,5085,0
80860,11,2529,1
80860,124,2757,0
80860,119,3154,1
80860,57,3790,1
80860,27,4940,0
80860,345,5491,0
80870,11,1291,1
80870,119,2805,1
80870,124,3277,0
80870,27,4053,1
80870,57,4309,0
80870,55,5592,0
80880,11,1249,1
80880,119,3799,1
80880,124,4271,0
80880,27,4583,1
80880,57,5303,0
80880,55,6286,0
80890,119,1658,1
80890,11,2230,1
80890,124,3841,0
80890,345,4545,0
80890,54,4796,0
80890,57,4873,0
80910,119,1208,1
80910,345,3039,0
80910,54,3309,1
80910,53,3824,1
80910,1,4321,0
80910,11,4660,0
80960,11,1381,1
80960,119,3487,1
80960,124,3750,0
80960,27,4499,1
80960,57,4782,0
80960,55,6038,0
80970,11,2076,1
80970,124,2769,0
80970,119,2787,1
80970,57,3801,1
80970,27,4487,0
80970,345,5285,0
80980,119,1995,1
80980,345,2168,0
80980,53,2912,1
80980,54,3792,1
80980,122,3834,0
80980,1,4803,0
89000,128,512,1
89000,271,3390,0
89000,10,4337,1
89000,2,4988,1
89000,378,5070,0
89000,115,5116,0
89100,10,3016,1
89100,271,3062,0
89100,115,3239,1
89100,128,3357,1
89100,378,4161,0
89100,2,4163,0
89110,128,1691,1
89110,271,3144,0
89110,10,4581,1
89110,2,4741,1
89110,378,4823,0
89110,115,4869,0
89113,128,978,1
89113,271,3609,0
89113,10,4713,1
89113,2,5207,1
89113,378,5289,0
89113,115,5335,0
89116,128,1815,1
89116,271,2648,0
89116,10,4086,1
89116,2,4246,1
89116,378,4328,0
89116,115,4373,0
89120,128,2061,1
89120,271,2365,0
89120,10,4332,1
89120,2,4492,1
89120,378,4574,0
89120,115,4620,0
89130,128,1962,1
89130,271,3458,0
89130,140,4142,1
89130,10,5071,1
89130,2,5231,0
89130,144,5242,0
89140,10,3282,1
89140,271,3327,0
89140,128,3450,1
89140,115,3486,1
89140,378,4408,0
89140,2,4410,0
89144,128,1440,1
89144,10,3302,1
89144,271,4631,0
89144,115,5887,1
89144,2,6228,0
89144,378,6310,0
89150,271,2585,0
89150,128,2802,1
89150,10,3620,1
89150,115,3843,1
89150,2,3900,0
89150,378,3982,0
89160,128,2851,1
89160,10,4240,1
89160,271,5583,0
89160,137,5957,0
89160,18,6235,0
89160,2,7180,0
89170,271,2851,0
89170,128,2920,1
89170,140,3339,1
89170,144,4439,1
89170,33,5224,0
89170,2,5549,0
89190,10,1613,1
89190,128,3278,1
89190,115,3456,1
89190,271,3555,0
89190,378,4378,0
89190,2,4380,0
89200,128,2580,1
89200,137,4701,0
89200,18,4978,1
89200,271,5160,0
89200,140,5671,0
89200,10,5812,0
89210,128,1677,1
89210,10,3289,1
89210,271,4578,0
89210,115,4916,1
89210,378,5838,0
89210,2,5840,0
89220,271,2314,0
89220,128,3421,1
89220,140,3765,1
89220,144,4865,0
89220,33,5092,0
89220,2,5462,0
89230,128,810,1
89230,10,3622,1
89230,271,4001,0
89230,2,5598,1
89230,378,5681,0
89230,115,5726,0
89240,128,1227,1
89240,271,4146,0
89240,140,4931,1
89240,10,5052,1
89240,2,5508,0
89240,378,5590,0
89250,128,783,1
89250,10,3562,1
89250,271,3742,0
89250,2,5339,1
89250,378,5422,0
89250,115,5467,0
89260,10,2729,1
89260,271,3382,0
89260,128,3505,1
89260,115,3560,1
89260,378,4482,0
89260,2,4484,0
89270,128,1889,1
89270,271,4946,0
89270,10,5552,1
89270,140,5608,1
89270,137,5776,0
89270,18,6054,0
89290,128,550,1
89290,271,3607,0
89290,10,4376,1
89290,2,5205,1
89290,378,5287,0
89290,115,5333,0
89300,128,1966,1
89300,271,3362,0
89300,10,4138,1
89300,115,4845,1
89300,2,4959,0
89300,378,5041,0
89310,128,2081,1
89310,271,4659,0
89310,10,4668,1
89310,137,5303,0
89310,18,5581,0
89310,2,6256,0
89320,128,2316,1
89320,10,2677,1
89320,271,3924,0
89320,115,4102,1
89320,378,5023,0
89320,2,5026,0
89330,271,2362,0
89330,128,2639,1
89330,10,3976,1
89330,2,4111,1
89330,378,4193,0
89330,115,4239,0
89340,115,2903,1
89340,271,3452,0
89340,10,3588,1
89340,128,3756,1
89340,378,3824,0
89340,2,3827,0
89350,271,2662,0
89350,128,2671,1
89350,140,4343,1
89350,10,4941,1
89350,2,5101,0
89350,378,5183,0
89360,128,1737,1
89360,10,3147,1
89360,271,4928,0
89360,115,5810,1
89360,2,6525,0
89360,378,6607,0
89380,128,697,1
89380,271,3247,0
89380,10,4228,1
89380,2,4844,1
89380,378,4926,0
89380,115,4972,0
89390,128,3298,1
89390,10,5012,1
89390,137,5265,0
89390,18,5542,1
89390,271,5876,0
89390,117,7046,0
89400,128,1537,1
89400,10,3673,1
89400,271,3768,0
89400,115,4930,1
89400,2,5366,0
89400,378,5448,0
89410,128,1946,1
89410,271,2853,0
89410,2,4450,1
89410,378,4532,0
89410,10,4537,0
89410,115,4578,0
89420,128,3072,1
89420,137,5165,0
89420,18,5443,1
89420,271,5652,0
89420,10,6048,0
89420,140,6822,0
89430,128,3017,1
89430,10,3709,1
89430,271,5748,0
89430,137,7066,0
89430,19,7206,0
89430,18,7263,0
89440,128,2229,1
89440,271,4809,0
89440,137,5453,0
89440,10,5461,1
89440,18,5731,0
89440,2,6406,0
89450,128,3219,1
89450,140,4995,1
89450,137,5727,0
89450,271,5960,0
89450,18,6005,0
89450,10,6612,0
89460,128,1408,1
89460,271,4465,0
89460,10,5233,1
89460,140,5452,1
89460,137,5971,0
89460,2,6062,0
89470,128,350,1
89470,271,3337,0
89470,10,3869,1
89470,2,4935,1
89470,378,5017,0
89470,115,5063,0
89480,128,2977,1
89480,140,3984,1
89480,271,4952,0
89480,144,5271,0
89480,10,6657,0
89480,2,7293,0
89500,128,2312,1
89500,271,2854,0
89500,10,3450,1
89500,115,3673,1
89500,2,4450,0
89500,378,4532,0
89510,128,2715,1
89510,271,3101,0
89510,10,3325,1
89510,115,3548,1
89510,378,4470,0
89510,2,4472,0
89520,128,2826,1
89520,271,3905,0
89520,140,3912,1
89520,144,5012,0
89520,10,6223,0
89520,33,6346,0
89530,128,808,1
89530,271,3865,0
89530,10,4634,1
89530,2,5462,1
89530,378,5544,0
89530,115,5590,0
89550,128,581,1
89550,10,3369,1
89550,271,3696,0
89550,2,5294,1
89550,378,5376,0
89550,115,5421,0
89560,128,2291,1
89560,271,4571,0
89560,140,4702,1
89560,144,5802,0
89560,10,5972,0
89560,2,6259,0
89570,128,2108,1
89570,10,2505,1
89570,115,4934,1
89570,271,5033,0
89570,378,5856,0
89570,2,5858,0
89580,128,1504,1
89580,271,4529,0
89580,140,4967,1
89580,10,5330,1
89580,2,6126,0
89580,378,6209,0
89600,128,1318,1
89600,10,2897,1
89600,271,4433,0
89600,115,5482,1
89600,2,6030,0
89600,378,6113,0
89660,128,2392,1
89660,140,4484,1
89660,271,5449,0
89660,137,6189,0
89660,144,6192,0
89660,10,6218,0
89690,271,2377,0
89690,128,2940,1
89690,2,3304,1
89690,378,3386,0
89690,115,3432,0
89690,10,3634,0
89700,128,2146,1
89700,10,3624,1
89700,271,4878,0
89700,137,6196,0
89700,18,6474,0
89700,2,6475,0
89710,128,1959,1
89710,271,2856,0
89710,10,4293,1
89710,2,4453,1
89710,378,4535,0
89710,115,4581,0
89740,128,3144,1
89740,10,3383,1
89740,271,5876,0
89740,18,6628,1
89740,137,6845,0
89740,19,6879,0
89770,128,2338,1
89770,10,2600,1
89770,115,4227,1
89770,271,4326,0
89770,378,5149,0
89770,2,5151,0
89800,128,1452,1
89800,10,4163,1
89800,271,4220,0
